case_id,sample_id,image_file,source_bucket,query_type,language,expected_chart_family,query,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
calib_101,vinl2vis_03216,calib_101__vinl2vis_03216.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fixed broadband subscriptions in 2024.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_102,vinl2vis_29064,calib_102__vinl2vis_29064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số electricity production from renewable sources, excluding hydroelectric (kwh).",bar,yes,yes,no,not_applicable,no,wrong_fields,high,"Only one country is shown, not a ranking."
calib_103,vinl2vis_03006,calib_103__vinl2vis_03006.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic sanitation services in 2024.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_104,vinl2vis_03724,calib_104__vinl2vis_03724.png,primary_vlm_flagged,explicit,en,bar,Rank countries by vietnam co2 emissions per capita in the latest year.,bar,yes,yes,no,no,no,wrong_fields,high,"Only Vietnam is shown, not a ranking of countries."
calib_105,vinl2vis_28384,calib_105__vinl2vis_28384.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số economic fitness ranking (1 = high, 149 = low).",bar,yes,yes,no,not_applicable,no,wrong_fields,high,"The chart shows only one country, not a ranking of multiple countries."
calib_106,vinl2vis_03986,calib_106__vinl2vis_03986.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for Dân số in 2024.,bar,no,yes,yes,not_applicable,no,wrong_chart_type,high,The chart is a bar chart instead of the requested tick plot.
calib_107,vinl2vis_03146,calib_107__vinl2vis_03146.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean hospital beds in 2023.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_108,vinl2vis_27264,calib_108__vinl2vis_27264.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net official flows from un agencies, unicef (current us$).",bar,yes,yes,no,not_applicable,no,wrong_fields,high,The chart shows only one country instead of ranking multiple countries.
calib_109,vinl2vis_02586,calib_109__vinl2vis_02586.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean freshwater withdrawal share in 2022.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_110,vinl2vis_02936,calib_110__vinl2vis_02936.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic drinking water services in 2024.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_111,vinl2vis_23544,calib_111__vinl2vis_23544.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số foreign direct investment, net (bop, current us$).",bar,yes,yes,no,not_applicable,no,wrong_fields,high,"The chart only shows one country, not a ranking."
calib_112,vinl2vis_00626,calib_112__vinl2vis_00626.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp growth in 2024.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_113,vinl2vis_02866,calib_113__vinl2vis_02866.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean container port traffic in 2022.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields visible.
calib_114,vinl2vis_01834,calib_114__vinl2vis_01834.png,primary_vlm_flagged,explicit,en,bar,Rank countries by asean adult literacy rate in the latest year.,bar,yes,yes,no,no,no,wrong_fields,high,"Only one country is shown, not ranked."
calib_115,vinl2vis_03652,calib_115__vinl2vis_03652.png,primary_vlm_flagged,explicit,en,bar,Compare countries by vietnam life expectancy in 2023.,bar,yes,yes,no,not_applicable,no,wrong_fields,high,The chart does not compare multiple countries; it only shows Vietnam.
calib_116,vinl2vis_28064,calib_116__vinl2vis_28064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số debt service (ppg and imf only, % of exports of goods, services and primary income).",bar,yes,yes,no,not_applicable,no,wrong_fields,high,"The chart shows only one country, not a ranking."
calib_120,vinl2vis_00556,calib_120__vinl2vis_00556.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp per capita in 2024.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_122,vinl2vis_28950,calib_122__vinl2vis_28950.png,cross_judge_disagreement,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,no,not_applicable,no,wrong_fields,high,"The chart is empty, showing no data trends."
calib_123,vinl2vis_25921,calib_123__vinl2vis_25921.png,cross_judge_disagreement,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số external debt stocks (% of gni) mẫu 20.,line,yes,yes,no,not_applicable,no,wrong_fields,high,The chart lacks data points.
calib_124,vinl2vis_29351,calib_124__vinl2vis_29351.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,no,unclear,no,wrong_fields,high,The chart is empty with no data to compare countries.
calib_125,vinl2vis_26591,calib_125__vinl2vis_26591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart with readable labels and relevant fields.
calib_127,vinl2vis_31704,calib_127__vinl2vis_31704.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions (total) excluding lulucf (% change from 1990).,bar,yes,no,yes,not_applicable,no,unreadable,high,"The axis labels are unreadable, preventing verification."
calib_129,vinl2vis_25001,calib_129__vinl2vis_25001.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, canada (current us$) mẫu 20.",line,yes,yes,no,not_applicable,no,wrong_fields,high,The chart lacks data points for the expected fields.
calib_133,vinl2vis_32984,calib_133__vinl2vis_32984.png,cross_judge_disagreement,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số renewable internal freshwater resources, total (billion cubic meters).",bar,yes,no,yes,not_applicable,no,unreadable,high,The x-axis labels are unreadable.
calib_135,vinl2vis_03166,calib_135__vinl2vis_03166.png,deterministic_failure,explicit,en,area,Use an area chart to show changes in asean fixed broadband subscriptions over time.,area,yes,yes,yes,not_applicable,yes,none,high,The area chart correctly shows changes in subscriptions over time with readable labels.
calib_137,vinl2vis_33464,calib_137__vinl2vis_33464.png,deterministic_failure,underspecified,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the expected type and is readable.
calib_141,vinl2vis_05403,calib_141__vinl2vis_05403.png,deterministic_failure,explicit,en,line,"Show food production index (2014-2016 = 100) for ASEAN countries, variant 22.",line,yes,yes,yes,not_applicable,yes,none,high,The chart type and labels are appropriate and readable.
calib_144,vinl2vis_25161,calib_144__vinl2vis_25161.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, germany (current us$) mẫu 20.",line,yes,no,unclear,not_applicable,no,unreadable,high,The labels are cut off and unreadable.
calib_145,vinl2vis_25322,calib_145__vinl2vis_25322.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, france (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_149,vinl2vis_24401,calib_149__vinl2vis_24401.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số portfolio equity, net inflows (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_152,vinl2vis_28550,calib_152__vinl2vis_28550.png,deterministic_failure,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_155,vinl2vis_03222,calib_155__vinl2vis_03222.png,deterministic_failure,explicit,vi,bar,So sánh máy chủ internet an toàn các nước asean giữa các nước trong năm 2024.,bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_157,vinl2vis_32704,calib_157__vinl2vis_32704.png,deterministic_failure,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số water productivity, total (constant 2015 us$ gdp per cubic meter of total freshwater withdrawal).",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart correctly ranks countries by water productivity.
calib_158,vinl2vis_03993,calib_158__vinl2vis_03993.png,deterministic_failure,explicit,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and labels are readable.
calib_162,vinl2vis_30311,calib_162__vinl2vis_30311.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,yes,yes,none,high,The bar chart is appropriate and readable for comparing countries using the latest year.
calib_163,vinl2vis_22875,calib_163__vinl2vis_22875__placeholder.png,deterministic_failure,unanswerable,vi,none,"Không có dữ liệu cấp huyện cho chỉ số goods imports (bop, current us$), biến thể 14.",empty_or_broken,yes,yes,yes,not_applicable,yes,none,high,"The query is unanswerable, and no chart is expected."
calib_164,vinl2vis_28390,calib_164__vinl2vis_28390.png,deterministic_failure,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_165,vinl2vis_24997,calib_165__vinl2vis_24997.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, canada (current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_168,vinl2vis_05077,calib_168__vinl2vis_05077.png,deterministic_failure,explicit,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and labels are readable.
calib_169,vinl2vis_29670,calib_169__vinl2vis_29670.png,deterministic_failure,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_170,vinl2vis_25677,calib_170__vinl2vis_25677.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, norway (current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_171,vinl2vis_22916,calib_171__vinl2vis_22916.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số service imports (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_172,vinl2vis_26664,calib_172__vinl2vis_26664.png,deterministic_failure,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net financial flows, ida (nfl, current us$).",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart correctly ranks countries by net financial flows.
calib_174,vinl2vis_22836,calib_174__vinl2vis_22836.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số insurance and financial services (% of service imports, bop) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_175,vinl2vis_05241,calib_175__vinl2vis_05241.png,weak_judge_only_flag,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số average precipitation in depth (mm per year) mẫu 20.,line,yes,yes,no,not_applicable,no,wrong_fields,high,The chart is empty with no data points visible.
calib_178,vinl2vis_29030,calib_178__vinl2vis_29030.png,weak_judge_only_flag,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_180,vinl2vis_23636,calib_180__vinl2vis_23636.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số reserves and related items (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_184,vinl2vis_24361,calib_184__vinl2vis_24361.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số foreign direct investment, net inflows (% of gdp) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_185,vinl2vis_22921,calib_185__vinl2vis_22921.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số service imports (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_187,vinl2vis_23881,calib_187__vinl2vis_23881.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số ict service exports (% of service exports, bop) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_190,vinl2vis_23362,calib_190__vinl2vis_23362.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số net financial account (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and labels are readable.
calib_192,vinl2vis_25202,calib_192__vinl2vis_25202.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, denmark (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_193,vinl2vis_28830,calib_193__vinl2vis_28830.png,weak_judge_only_flag,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_117,vinl2vis_05344,calib_117__vinl2vis_05344.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số crop production index (2014-2016 = 100).,bar,yes,yes,no,not_applicable,no,wrong_fields,high,"Only one country is shown, not a ranking."
calib_118,vinl2vis_00346,calib_118__vinl2vis_00346.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fertility rate in 2024.,tick_plot,yes,yes,yes,not_applicable,yes,none,high,The chart is a tick plot with readable labels and relevant fields.
calib_119,vinl2vis_22584,calib_119__vinl2vis_22584.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số trade in services (% of gdp).,bar,yes,yes,no,not_applicable,no,wrong_fields,high,"Only one country is shown, not a ranking."
calib_121,vinl2vis_29151,calib_121__vinl2vis_29151.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart is appropriate and labels are readable.
calib_126,vinl2vis_24921,calib_126__vinl2vis_24921.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, austria (current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart type and labels are appropriate for the query.
calib_128,vinl2vis_28591,calib_128__vinl2vis_28591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart is appropriate and labels are readable.
calib_130,vinl2vis_32864,calib_130__vinl2vis_32864.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số level of water stress: freshwater withdrawal as a proportion of available freshwater resources.,bar,yes,no,yes,not_applicable,no,unreadable,high,Axis labels are unreadable due to overlap.
calib_131,vinl2vis_24801,calib_131__vinl2vis_24801.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số stocks traded, total value (% of gdp) mẫu 20.",line,yes,yes,no,not_applicable,no,wrong_fields,high,The chart is empty with no data points visible.
calib_132,vinl2vis_31384,calib_132__vinl2vis_31384.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions from building (energy) (mt co2e).,bar,yes,no,yes,not_applicable,no,unreadable,high,"The axis labels are unreadable, preventing verification."
calib_134,vinl2vis_28591,calib_134__vinl2vis_28591.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart is appropriate and labels are readable.
calib_136,vinl2vis_31584,calib_136__vinl2vis_31584.png,deterministic_failure,underspecified,,bar,,bar,yes,no,yes,not_applicable,no,unreadable,high,The axis labels are unreadable.
calib_138,vinl2vis_05478,calib_138__vinl2vis_05478.png,deterministic_failure,explicit,en,line,"Show surface area (sq. km) for ASEAN countries, variant 17.",line,yes,yes,yes,not_applicable,yes,none,high,The chart type and labels are appropriate for the query.
calib_139,vinl2vis_02952,calib_139__vinl2vis_02952.png,deterministic_failure,explicit,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a readable bar chart with relevant fields visible.
calib_140,vinl2vis_30304,calib_140__vinl2vis_30304.png,deterministic_failure,underspecified,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and labels are readable.
calib_142,vinl2vis_22881,calib_142__vinl2vis_22881.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số goods imports (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_143,vinl2vis_05893,calib_143__vinl2vis_05893.png,deterministic_failure,explicit,en,line,"Show barro-lee: percentage of female population age 25+ with no education for ASEAN countries, variant 32.",line,yes,yes,yes,not_applicable,yes,none,high,The chart type and labels match the query requirements.
calib_146,vinl2vis_00435,calib_146__vinl2vis_00435.png,deterministic_failure,explicit,en,point,Create a point chart for asean gdp current usd by year.,point,yes,yes,yes,not_applicable,yes,none,high,The chart is a point chart with readable labels and relevant fields.
calib_147,vinl2vis_04125,calib_147__vinl2vis_04125.png,deterministic_failure,explicit,en,bubble_chart,"Create a bubble chart using Tỷ lệ nhập học tiểu học, Tỷ lệ nhập học trung học, and Tỷ lệ nhập học đại học.",bubble_chart,yes,no,no,not_applicable,no,missing_labels,high,The chart is missing labels for all requested fields.
calib_148,vinl2vis_05363,calib_148__vinl2vis_05363.png,deterministic_failure,explicit,en,line,"Show crop production index (2014-2016 = 100) for ASEAN countries, variant 22.",line,yes,yes,yes,not_applicable,yes,none,high,The chart type and labels match the query requirements.
calib_150,vinl2vis_24161,calib_150__vinl2vis_24161.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số charges for the use of intellectual property, receipts (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_151,vinl2vis_05793,calib_151__vinl2vis_05793.png,deterministic_failure,explicit,en,line,"Show barro-lee: percentage of female population age 25-29 with no education for ASEAN countries, variant 12.",line,yes,yes,yes,not_applicable,yes,none,high,The chart type and labels match the query requirements.
calib_153,vinl2vis_28911,calib_153__vinl2vis_28911.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart is clear and matches the query requirements.
calib_154,vinl2vis_24162,calib_154__vinl2vis_24162.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số charges for the use of intellectual property, receipts (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_156,vinl2vis_25482,calib_156__vinl2vis_25482.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, italy (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and labels are readable.
calib_159,vinl2vis_22761,calib_159__vinl2vis_22761.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số primary income payments (bop, current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_160,vinl2vis_23436,calib_160__vinl2vis_23436.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net trade in goods and services (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_161,vinl2vis_24784,calib_161__vinl2vis_24784.png,deterministic_failure,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số stocks traded, total value (% of gdp).",bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar chart with readable labels and relevant fields.
calib_166,vinl2vis_04756,calib_166__vinl2vis_04756.png,deterministic_failure,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (% of fertilizer production) mẫu 15.,line,yes,yes,yes,not_applicable,yes,none,high,The chart type and labels are appropriate and readable.
calib_167,vinl2vis_31704,calib_167__vinl2vis_31704.png,deterministic_failure,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions (total) excluding lulucf (% change from 1990).,bar,yes,no,yes,not_applicable,no,unreadable,high,"The axis labels are unreadable, preventing verification."
calib_173,vinl2vis_01694,calib_173__vinl2vis_01694.png,deterministic_failure,explicit,en,bar,Rank countries by asean tertiary school enrollment in the latest year.,bar,yes,yes,yes,yes,yes,none,high,The chart correctly ranks countries by tertiary school enrollment.
calib_176,vinl2vis_26510,calib_176__vinl2vis_26510.png,weak_judge_only_flag,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,no,yes,not_applicable,no,unreadable,high,"The labels are unreadable, making verification difficult."
calib_177,vinl2vis_05521,calib_177__vinl2vis_05521.png,weak_judge_only_flag,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số cereal yield (kg per hectare) mẫu 20.,line,yes,yes,no,not_applicable,no,wrong_fields,high,The chart lacks data points for cereal yield.
calib_179,vinl2vis_25361,calib_179__vinl2vis_25361.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, united kingdom (current us$) mẫu 20.",line,yes,no,unclear,not_applicable,no,unreadable,high,"The x-axis label is unreadable, making the chart unacceptable."
calib_181,vinl2vis_30824,calib_181__vinl2vis_30824.png,weak_judge_only_flag,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon dioxide (co2) net fluxes from lulucf - forest land (mt co2e).,bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar chart with readable labels and relevant fields.
calib_182,vinl2vis_04882,calib_182__vinl2vis_04882.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số agricultural land (% of land area) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_183,vinl2vis_26430,calib_183__vinl2vis_26430.png,weak_judge_only_flag,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_186,vinl2vis_24157,calib_186__vinl2vis_24157.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số charges for the use of intellectual property, receipts (bop, current us$) ở các quốc gia, biến thể 16.",bar,yes,no,yes,not_applicable,no,unreadable,high,The x-axis labels are unreadable.
calib_188,vinl2vis_23516,calib_188__vinl2vis_23516.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net errors and omissions (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_189,vinl2vis_05362,calib_189__vinl2vis_05362.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số crop production index (2014-2016 = 100) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_191,vinl2vis_25322,calib_191__vinl2vis_25322.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, france (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and is readable.
calib_194,vinl2vis_29990,calib_194__vinl2vis_29990.png,weak_judge_only_flag,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_195,vinl2vis_24637,calib_195__vinl2vis_24637.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số market capitalization of listed domestic companies (current us$) ở các quốc gia, biến thể 16.",bar,yes,no,yes,not_applicable,no,unreadable,high,"The axis labels are unreadable, making verification difficult."
calib_196,vinl2vis_23156,calib_196__vinl2vis_23156.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số foreign direct investment, net outflows (% of gdp) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a readable line chart with relevant fields visible.
calib_197,vinl2vis_26150,calib_197__vinl2vis_26150.png,weak_judge_only_flag,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_198,vinl2vis_25321,calib_198__vinl2vis_25321.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, france (current us$) mẫu 20.",line,yes,yes,no,not_applicable,no,wrong_fields,high,"The chart lacks data points, making it unusable."
calib_199,vinl2vis_23802,calib_199__vinl2vis_23802.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số technical cooperation grants (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and labels are readable.
calib_200,vinl2vis_23602,calib_200__vinl2vis_23602.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số portfolio investment, net (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,no,yes,not_applicable,no,unreadable,high,The x-axis labels are unreadable.
calib_201,vinl2vis_05436,calib_201__vinl2vis_05436.png,weak_judge_only_flag,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số livestock production index (2014-2016 = 100) mẫu 15.,line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields.
calib_202,vinl2vis_23356,calib_202__vinl2vis_23356.png,weak_judge_only_flag,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net financial account (bop, current us$) mẫu 15.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line chart with readable labels and relevant fields visible.
calib_203,vinl2vis_23957,calib_203__vinl2vis_23957.png,weak_judge_only_flag,explicit,vi,bar,"So sánh chỉ số primary income receipts (bop, current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,not_applicable,yes,none,high,The bar chart matches the query and labels are readable.
