case_id,sample_id,image_file,source_bucket,query_type,language,expected_chart_family,query,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
calib_079,vinl2vis_22956,calib_079__vinl2vis_22956.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số charges for the use of intellectual property, payments (bop, current us$) mẫu 15.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line chart that displays the number of charges for the use of intellectual property payments (bop, current US$) over time. The x-axis represents the years from 1980 to 2020, and the y-axis shows the number of charges in millions of dollars."
calib_080,vinl2vis_24642,calib_080__vinl2vis_24642.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số market capitalization of listed domestic companies (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the market capitalization of listed domestic companies in current US dollars for six countries: Singapore, Malaysia, Indonesia, Philippines, Thailand, and Vietnam. The data is presented with a clear title and axis labels, and the bars are color-coded to represe"
calib_081,vinl2vis_27344,calib_081__vinl2vis_27344.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net official flows from un agencies, undp (current us$).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the net official flows from UN agencies to various countries in current US dollars. The x-axis represents different countries, and the y-axis shows the flow amount in US dollars."
calib_082,vinl2vis_02656,calib_082__vinl2vis_02656.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean pm2.5 air pollution exposure in 2020.,tick_plot,yes,yes,yes,yes,yes,none,high,"The chart is a tick plot showing ASEAN PM2.5 air pollution exposure in 2020, with each country represented by a horizontal bar and the length of the bar indicating the level of exposure."
calib_083,vinl2vis_03712,calib_083__vinl2vis_03712.png,primary_vlm_flagged,explicit,vi,bar,So sánh phát thải co2 bình quân đầu người của việt nam giữa các nước trong năm 2024.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that displays the CO2 emissions per capita of Vietnam compared to other countries in 2024.
calib_084,vinl2vis_04056,calib_084__vinl2vis_04056.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for Tuổi thọ kỳ vọng in 2023.,tick_plot,yes,yes,yes,yes,yes,none,high,"The chart is a tick plot for Tuổi thọ kỳ vọng in 2023, which is an explicit query and the language used is English."
calib_085,vinl2vis_04144,calib_085__vinl2vis_04144.png,primary_vlm_flagged,explicit,en,heatmap,Create a heatmap of Tỷ lệ thất nghiệp by country and year.,unknown,yes,yes,yes,yes,yes,none,high,"The chart is a heatmap that displays the unemployment rate by country and year, with each cell representing the unemployment rate for a specific country in a given year."
calib_086,vinl2vis_00766,calib_086__vinl2vis_00766.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean exports share of gdp in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot that displays ASEAN's exports share of GDP for the year 2024.
calib_087,vinl2vis_24504,calib_087__vinl2vis_24504.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số personal remittances, received (current us$).",bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that displays the personal remittances received by each country in current US dollars.
calib_088,vinl2vis_22704,calib_088__vinl2vis_22704.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số communications, computer, etc. (% of service imports, bop).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the percentage of service imports related to communications, computers, etc. for each country."
calib_089,vinl2vis_01764,calib_089__vinl2vis_01764.png,primary_vlm_flagged,explicit,en,bar,Rank countries by asean education expenditure share of gdp in the latest year.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that ranks countries by their education expenditure share of GDP in the latest year.
calib_090,vinl2vis_01762,calib_090__vinl2vis_01762.png,primary_vlm_flagged,explicit,en,bar,Compare countries by asean education expenditure share of gdp in 2025.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that compares countries by their ASEAN education expenditure share of GDP in 2025.
calib_091,vinl2vis_23904,calib_091__vinl2vis_23904.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số communications, computer, etc. (% of service exports, bop).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the percentage of service exports related to communications, computers, etc. for various countries."
calib_092,vinl2vis_22824,calib_092__vinl2vis_22824.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số insurance and financial services (% of service imports, bop).",bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that displays the percentage of service imports related to insurance and financial services for each country.
calib_093,vinl2vis_01466,calib_093__vinl2vis_01466.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean health expenditure share of gdp in 2023.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot that displays the ASEAN health expenditure share of GDP for 2023.
calib_094,vinl2vis_23944,calib_094__vinl2vis_23944.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số primary income receipts (bop, current us$).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the primary income receipts (BOP, current US$) for each country. The x-axis represents the countries and the y-axis represents the value of the primary income receipts."
calib_095,vinl2vis_23104,calib_095__vinl2vis_23104.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số foreign direct investment, net outflows (bop, current us$).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the foreign direct investment (FDI) net outflows for each country. The x-axis represents the countries, and the y-axis represents the FDI net outflows in current US dollars."
calib_096,vinl2vis_03076,calib_096__vinl2vis_03076.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean measles immunization in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,"The chart is a tick plot for ASEAN measles immunization in 2024, with all expected fields visible and transformations preserved."
calib_097,vinl2vis_24104,calib_097__vinl2vis_24104.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số service exports (bop, current us$).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the service exports of theo countries in current US dollars. The x-axis represents the country names, and the y-axis represents the export value in billions of US dollars."
calib_098,vinl2vis_03426,calib_098__vinl2vis_03426.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean domestic credit to private sector in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,"The chart is a tick plot, which is suitable for the query as it displays data points along the x-axis and their corresponding values on the y-axis."
calib_099,vinl2vis_03644,calib_099__vinl2vis_03644.png,primary_vlm_flagged,explicit,vi,bar,Xếp hạng các nước theo tuổi thọ kỳ vọng của việt nam trong năm 2023.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that displays the life expectancy of Vietnam's population in 2023.
calib_100,vinl2vis_05144,calib_100__vinl2vis_05144.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số forest area (sq. km).,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart with the country names on the x-axis and forest area in square kilometers on the y-axis. The data points are color-coded to represent different countries.
calib_101,vinl2vis_03216,calib_101__vinl2vis_03216.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fixed broadband subscriptions in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot that displays ASEAN fixed broadband subscriptions for the year 2024.
calib_102,vinl2vis_29064,calib_102__vinl2vis_29064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số electricity production from renewable sources, excluding hydroelectric (kwh).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the electricity production from renewable sources, excluding hydroelectric. The x-axis represents different countries and the y-axis shows the electricity production in kWh."
calib_103,vinl2vis_03006,calib_103__vinl2vis_03006.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic sanitation services in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot that displays the ASEAN Basic Sanitation Services for 2024.
calib_104,vinl2vis_03724,calib_104__vinl2vis_03724.png,primary_vlm_flagged,explicit,en,bar,Rank countries by vietnam co2 emissions per capita in the latest year.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that ranks countries by Vietnam's CO2 emissions per capita in the latest year.
calib_105,vinl2vis_28384,calib_105__vinl2vis_28384.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số economic fitness ranking (1 = high, 149 = low).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the economic fitness ranking of countries, with values ranging from 1 to 149."
calib_106,vinl2vis_03986,calib_106__vinl2vis_03986.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for Dân số in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,"The chart is a tick plot, which is suitable for the query to create a visual representation of Dân số in 2024."
calib_107,vinl2vis_03146,calib_107__vinl2vis_03146.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean hospital beds in 2023.,tick_plot,yes,yes,yes,yes,yes,none,high,"The chart is a tick plot, which is suitable for the query to create a visual representation of data points along a continuous axis."
calib_108,vinl2vis_27264,calib_108__vinl2vis_27264.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net official flows from un agencies, unicef (current us$).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the net official flows from UN agencies, specifically UNICEF, in current US dollars for each country. The x-axis represents the countries and the y-axis represents the flow amount."
calib_109,vinl2vis_02586,calib_109__vinl2vis_02586.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean freshwater withdrawal share in 2022.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot that displays the ASEAN freshwater withdrawal share for 2022.
calib_110,vinl2vis_02936,calib_110__vinl2vis_02936.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic drinking water services in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot that displays the ASEAN basic drinking water services in 2024.
calib_111,vinl2vis_23544,calib_111__vinl2vis_23544.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số foreign direct investment, net (bop, current us$).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the foreign direct investment (FDI) net values for several countries in current US dollars. The x-axis represents different countries, and the y-axis shows the FDI net values."
calib_112,vinl2vis_00626,calib_112__vinl2vis_00626.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp growth in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot showing ASEAN GDP growth for 2024.
calib_113,vinl2vis_02866,calib_113__vinl2vis_02866.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean container port traffic in 2022.,tick_plot,yes,yes,yes,yes,yes,none,high,The chart is a tick plot that displays ASEAN container port traffic in 2022.
calib_114,vinl2vis_01834,calib_114__vinl2vis_01834.png,primary_vlm_flagged,explicit,en,bar,Rank countries by asean adult literacy rate in the latest year.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that ranks countries by ASEAN adult literacy rate in the latest year.
calib_115,vinl2vis_03652,calib_115__vinl2vis_03652.png,primary_vlm_flagged,explicit,en,bar,Compare countries by vietnam life expectancy in 2023.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that compares life expectancy in Vietnam for the year 2023.
calib_116,vinl2vis_28064,calib_116__vinl2vis_28064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số debt service (ppg and imf only, % of exports of goods, services and primary income).",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the percentage of exports of goods, services and primary income for each country in relation to their debt service. The data is sourced from PPG and IMF."
calib_117,vinl2vis_05344,calib_117__vinl2vis_05344.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số crop production index (2014-2016 = 100).,bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the crop production index for several countries from 2014 to 2016, with each country represented by a single bar."
calib_118,vinl2vis_00346,calib_118__vinl2vis_00346.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fertility rate in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,"The chart is a tick plot, which is suitable for displaying data points along the x-axis and their corresponding values on the y-axis. The fertility rate per woman in ASEAN countries for 2024 is plotted with each country represented by a single point."
calib_119,vinl2vis_22584,calib_119__vinl2vis_22584.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số trade in services (% of gdp).,bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the percentage of trade in services for each country, with the x-axis representing the countries and the y-axis representing the percentage of GDP."
calib_120,vinl2vis_00556,calib_120__vinl2vis_00556.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp per capita in 2024.,tick_plot,yes,yes,yes,yes,yes,none,high,"A tick plot is a suitable chart type for displaying data points along a continuous axis, which can be used to show the ASEAN GDP per capita in 2024."
calib_121,vinl2vis_29151,calib_121__vinl2vis_29151.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart with the title 'Hãy so sánh các nước. Dùng năm mới nhất.' The x-axis represents different countries, and the y-axis shows the value of each country's population in millions."
calib_122,vinl2vis_28950,calib_122__vinl2vis_28950.png,cross_judge_disagreement,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,no,no,not_applicable,yes,none,high,"The chart is a line chart, but the query asks for a multi-turn chart. The language of the text is Vietnamese."
calib_123,vinl2vis_25921,calib_123__vinl2vis_25921.png,cross_judge_disagreement,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số external debt stocks (% of gni) mẫu 20.,line,yes,no,no,not_applicable,unclear,none,low,The chart type is ambiguous and does not clearly represent the expected line chart.
calib_124,vinl2vis_29351,calib_124__vinl2vis_29351.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,no,no,not_applicable,yes,none,high,"The chart is a bar chart, but it does not have any labels or values to be read."
calib_125,vinl2vis_26591,calib_125__vinl2vis_26591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,no,no,not_applicable,yes,none,high,"The chart is a bar chart, but it does not have any labels or values to be read."
calib_126,vinl2vis_24921,calib_126__vinl2vis_24921.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, austria (current us$) mẫu 20.",line,yes,no,yes,not_applicable,unclear,none,low,"The chart is not suitable for the query as it does not display net bilateral aid flows from DAC donors, but rather individual country aid flows."
calib_127,vinl2vis_31704,calib_127__vinl2vis_31704.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions (total) excluding lulucf (% change from 1990).,bar,yes,no,no,not_applicable,unclear,none,low,The chart is not suitable for the query as it does not display any data or labels that can be used to answer the question about excluding lulucf (% change from 1990).
calib_128,vinl2vis_28591,calib_128__vinl2vis_28591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart with the title 'Hãy so sánh các nước. Dùng năm mới nhất.' The x-axis represents different countries, and the y-axis shows the value of each country's GDP in trillion USD."
calib_129,vinl2vis_25001,calib_129__vinl2vis_25001.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, canada (current us$) mẫu 20.",line,yes,no,no,not_applicable,unclear,none,low,"The chart type is ambiguous and the query is unclear. The expected chart family should be a line chart, but it appears to be a bar chart with no clear indication of net bilateral aid flows from DAC donors, Canada (current US$)."
calib_130,vinl2vis_32864,calib_130__vinl2vis_32864.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số level of water stress: freshwater withdrawal as a proportion of available freshwater resources.,bar,yes,no,no,not_applicable,unclear,none,low,"The chart is not suitable for the query as it does not display any data or information related to water stress levels, freshwater withdrawal, or available freshwater resources."
calib_131,vinl2vis_24801,calib_131__vinl2vis_24801.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số stocks traded, total value (% of gdp) mẫu 20.",line,yes,no,yes,not_applicable,unclear,none,low,"The chart is a line chart, but the query asks for a bar chart. The chart does not have labels or a clear title that indicates what the data represents."
calib_132,vinl2vis_31384,calib_132__vinl2vis_31384.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions from building (energy) (mt co2e).,bar,yes,no,no,not_applicable,yes,none,high,"The chart is a bar chart, but the query asks for a line chart. The chart type and fields are not specified in the query."
calib_133,vinl2vis_32984,calib_133__vinl2vis_32984.png,cross_judge_disagreement,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số renewable internal freshwater resources, total (billion cubic meters).",bar,yes,no,yes,not_applicable,yes,none,unknown,The chart is not readable as the labels are in Vietnamese and there's no clear indication of what each bar represents.
calib_134,vinl2vis_28591,calib_134__vinl2vis_28591.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart with the title 'Hãy so sánh các nước. Dùng năm mới nhất.' The x-axis represents different countries, and the y-axis shows the value of each country's GDP in trillion USD."
calib_135,vinl2vis_03166,calib_135__vinl2vis_03166.png,deterministic_failure,explicit,en,area,Use an area chart to show changes in asean fixed broadband subscriptions over time.,area,yes,yes,yes,yes,yes,none,high,The chart is an area chart that shows changes in ASEAN fixed broadband subscriptions over time.
calib_136,vinl2vis_31584,calib_136__vinl2vis_31584.png,deterministic_failure,underspecified,,bar,,bar,yes,no,no,not_applicable,yes,none,high,"The chart is a bar chart, but the labels and values are not readable."
calib_137,vinl2vis_33464,calib_137__vinl2vis_33464.png,deterministic_failure,underspecified,,bar,,bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart with a clear title and axis labels, displaying data for multiple countries. The color-coding of the bars helps distinguish between them easily."
calib_138,vinl2vis_05478,calib_138__vinl2vis_05478.png,deterministic_failure,explicit,en,line,"Show surface area (sq. km) for ASEAN countries, variant 17.",line,yes,yes,yes,yes,yes,none,high,The chart is a line chart that displays the surface area of ASEAN countries in square kilometers for variant 17.
calib_139,vinl2vis_02952,calib_139__vinl2vis_02952.png,deterministic_failure,explicit,,bar,,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart with explicit query type and language.
calib_140,vinl2vis_30304,calib_140__vinl2vis_30304.png,deterministic_failure,underspecified,,bar,,bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart with a clear title and axis labels, displaying data for multiple countries. The x-axis represents the countries, and the y-axis represents the methane emissions in tons. Each country has a corresponding bar that shows its methane emissions."
calib_141,vinl2vis_05403,calib_141__vinl2vis_05403.png,deterministic_failure,explicit,en,line,"Show food production index (2014-2016 = 100) for ASEAN countries, variant 22.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line graph showing the food production index for ASEAN countries, variant 22 from 2014 to 2016."
calib_142,vinl2vis_22881,calib_142__vinl2vis_22881.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số goods imports (bop, current us$) mẫu 20.",line,yes,no,yes,not_applicable,unclear,none,low,"The chart is a line chart, but the query asks for a bar chart. The chart does not have clear labels or a legend that explains what each color represents."
calib_143,vinl2vis_05893,calib_143__vinl2vis_05893.png,deterministic_failure,explicit,en,line,"Show barro-lee: percentage of female population age 25+ with no education for ASEAN countries, variant 32.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line graph showing the percentage of female population age 25+ with no education for ASEAN countries, variant 32. The x-axis represents the years from 1960 to 2010, and the y-axis represents the percentage of females in this age group."
calib_144,vinl2vis_25161,calib_144__vinl2vis_25161.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, germany (current us$) mẫu 20.",line,yes,no,yes,not_applicable,yes,none,high,"The chart is a line chart, but the query asks for a bar chart. The chart does not have any labels or readability issues, and it appears to be correctly transformed."
calib_145,vinl2vis_25322,calib_145__vinl2vis_25322.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, france (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the net bilateral aid flows from DAC donors, France (current US$) to various countries. The data is presented in a clear and readable format with distinct bars for each country."
calib_146,vinl2vis_00435,calib_146__vinl2vis_00435.png,deterministic_failure,explicit,en,point,Create a point chart for asean gdp current usd by year.,point,yes,yes,yes,yes,yes,none,high,The chart is a point chart that displays ASEAN GDP current USD by year.
calib_147,vinl2vis_04125,calib_147__vinl2vis_04125.png,deterministic_failure,explicit,en,bubble_chart,"Create a bubble chart using Tỷ lệ nhập học tiểu học, Tỷ lệ nhập học trung học, and Tỷ lệ nhập học đại học.",bubble_chart,yes,yes,yes,yes,yes,none,high,"The chart is created using the provided data and labels, and it is a bubble chart as requested."
calib_148,vinl2vis_05363,calib_148__vinl2vis_05363.png,deterministic_failure,explicit,en,line,"Show crop production index (2014-2016 = 100) for ASEAN countries, variant 22.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line graph showing the crop production index for ASEAN countries, variant 22 from 2014 to 2016."
calib_149,vinl2vis_24401,calib_149__vinl2vis_24401.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số portfolio equity, net inflows (bop, current us$) mẫu 20.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line chart that displays the net inflows (bop, current US$) of portfolio equity for each country from 1970 to 2020."
calib_150,vinl2vis_24161,calib_150__vinl2vis_24161.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số charges for the use of intellectual property, receipts (bop, current us$) mẫu 20.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line chart that displays the number of charges for the use of intellectual property, receipts (bop), and current US dollars from 1980 to 2020."
calib_151,vinl2vis_05793,calib_151__vinl2vis_05793.png,deterministic_failure,explicit,en,line,"Show barro-lee: percentage of female population age 25-29 with no education for ASEAN countries, variant 12.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line graph showing the percentage of female population age 25-29 with no education for ASEAN countries, variant 12."
calib_152,vinl2vis_28550,calib_152__vinl2vis_28550.png,deterministic_failure,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,yes,yes,none,high,The chart is a line chart with multiple lines representing different countries' data over time.
calib_153,vinl2vis_28911,calib_153__vinl2vis_28911.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart with multiple countries listed on the x-axis and their respective values on the y-axis. The chart is labeled as 'Hãy so sánh các nước' which translates to 'Which country has the highest value?' and includes a query for the year of the most recent data.
calib_154,vinl2vis_24162,calib_154__vinl2vis_24162.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số charges for the use of intellectual property, receipts (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the charges for the use of intellectual property, receipts (bop, current US$) in various countries. The data is presented in a clear and readable format with distinct bars for each country."
calib_155,vinl2vis_03222,calib_155__vinl2vis_03222.png,deterministic_failure,explicit,vi,bar,So sánh máy chủ internet an toàn các nước asean giữa các nước trong năm 2024.,bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that displays the number of secure internet servers in each ASEAN country for the year 2024.
calib_156,vinl2vis_25482,calib_156__vinl2vis_25482.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, italy (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the net bilateral aid flows from DAC donors, Italy (current US$) to various countries. The data is presented in a clear and readable format with distinct bars for each country."
calib_157,vinl2vis_32704,calib_157__vinl2vis_32704.png,deterministic_failure,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số water productivity, total (constant 2015 us$ gdp per cubic meter of total freshwater withdrawal).",bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that displays the total water productivity of various countries in constant 2015 US dollars per cubic meter of total freshwater withdrawal.
calib_158,vinl2vis_03993,calib_158__vinl2vis_03993.png,deterministic_failure,explicit,,bar,,bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart with clear labels and visible transformations, making it suitable for the query."
calib_159,vinl2vis_22761,calib_159__vinl2vis_22761.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số primary income payments (bop, current us$) mẫu 20.",line,yes,no,yes,not_applicable,yes,none,high,"The chart is a line chart, but the query asks for a bar chart. The chart does not have clear labels or a title that matches the query's intent."
calib_160,vinl2vis_23436,calib_160__vinl2vis_23436.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net trade in goods and services (bop, current us$) mẫu 15.",line,yes,yes,yes,yes,yes,none,high,"The chart is a line chart that displays the net trade in goods and services (bop, current US$) for 15 countries. The x-axis represents the years from 1970 to 2020, and the y-axis shows the net trade value in billions of US dollars."
calib_161,vinl2vis_24784,calib_161__vinl2vis_24784.png,deterministic_failure,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số stocks traded, total value (% of gdp).",bar,yes,yes,yes,yes,yes,none,high,The chart is a bar chart that displays the total value of stocks traded by each country as a percentage of their GDP.
calib_162,vinl2vis_30311,calib_162__vinl2vis_30311.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart with the title 'Hãy so sánh các nước. Dùng năm mới nhất.' The x-axis represents different countries, and the y-axis shows the value of each country's GDP in trillion USD."
calib_163,vinl2vis_22875,calib_163__vinl2vis_22875__placeholder.png,deterministic_failure,unanswerable,vi,none,"Không có dữ liệu cấp huyện cho chỉ số goods imports (bop, current us$), biến thể 14.",unknown,no,unclear,unclear,not_applicable,unclear,none,low,The chart is not available as it does not contain the required information for the query.
calib_164,vinl2vis_28390,calib_164__vinl2vis_28390.png,deterministic_failure,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,yes,yes,yes,yes,none,high,The chart is a line chart with multiple lines representing different countries' data over time.
calib_165,vinl2vis_24997,calib_165__vinl2vis_24997.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, canada (current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,yes,yes,none,high,"The chart is a bar chart that displays the net bilateral aid flows from DAC donors, Canada (current US$) to various countries. The data is presented in a clear and readable format with each country represented by a distinct color."
calib_166,vinl2vis_04756,calib_166__vinl2vis_04756.png,deterministic_failure,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (% of fertilizer production) mẫu 15.,line,yes,no,yes,not_applicable,yes,none,high,"The chart is a line chart, but the query asks for a bar chart. The chart does not have a clear title or axis labels, and it's unclear what the data represents."
