case_id,sample_id,image_file,source_bucket,query_type,language,expected_chart_family,query,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
calib_081,vinl2vis_27344,calib_081__vinl2vis_27344.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net official flows from un agencies, undp (current us$).",bar,yes,no,no,not_applicable,no,missing_transform,low,"The chart provided is a bar graph representing net official flows in Brunei, but it does not include the requested ranking of countries according to UN agencies' data. The field 'country' appears instead of 'current us$'."
calib_082,vinl2vis_02656,calib_082__vinl2vis_02656.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean pm2.5 air pollution exposure in 2020.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a line plot, not a tick plot."
calib_083,vinl2vis_03712,calib_083__vinl2vis_03712.png,primary_vlm_flagged,explicit,vi,bar,So sánh phát thải co2 bình quân đầu người của việt nam giữa các nước trong năm 2024.,area,yes,no,yes,not_applicable,no,missing_labels,low,"The chart is an area plot, which does not accurately represent the CO2 emissions per capita for different countries. The labels are in Vietnamese and do not correspond to any specific country names or values on the x-axis."
calib_084,vinl2vis_04056,calib_084__vinl2vis_04056.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for Tuổi thọ kỳ vọng in 2023.,unknown,yes,yes,yes,not_applicable,yes,none,high,The chart is a line plot showing life expectancy in Indonesia and Malaysia for the year 2023.
calib_085,vinl2vis_04144,calib_085__vinl2vis_04144.png,primary_vlm_flagged,explicit,en,heatmap,Create a heatmap of Tỷ lệ thất nghiệp by country and year.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a bar graph, not a heatmap as requested."
calib_086,vinl2vis_00766,calib_086__vinl2vis_00766.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean exports share of gdp in 2024.,unknown,yes,yes,yes,no,yes,none,medium,"The chart is a line plot, not a tick plot as requested. However, it does show the ASEAN exports share of GDP for various countries in 2024."
calib_087,vinl2vis_24504,calib_087__vinl2vis_24504.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số personal remittances, received (current us$).",bar,yes,no,no,not_applicable,no,missing_transform,low,The chart provided is a single bar representing Malaysia's personal remittances. It does not provide the requested ranking of countries according to their respective personal remittance values.
calib_088,vinl2vis_22704,calib_088__vinl2vis_22704.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số communications, computer, etc. (% of service imports, bop).",bar,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph showing the percentage of service imports for communications, computer and related services in Cambodia. The label 'Xếp hạng các nước theo chỉ số通讯communications, computer, etc. (% của dịch vụ nhập khẩu, BoP)' translates to ranking countries according to communication, compu"
calib_089,vinl2vis_01764,calib_089__vinl2vis_01764.png,primary_vlm_flagged,explicit,en,bar,Rank countries by asean education expenditure share of gdp in the latest year.,bar,yes,yes,yes,not_applicable,yes,none,high,"The chart displays ASEAN countries ranked by education expenditure share of GDP in the latest year, with a bar graph format. The Philippines is shown at the top."
calib_090,vinl2vis_01762,calib_090__vinl2vis_01762.png,primary_vlm_flagged,explicit,en,bar,Compare countries by asean education expenditure share of gdp in 2025.,bar,yes,no,yes,not_applicable,no,missing_labels,low,"The chart is a bar graph showing the ASEAN Education Expenditure Share of GDP for one country, Philippines. However, it does not provide information on other countries or allow comparison between them."
calib_091,vinl2vis_23904,calib_091__vinl2vis_23904.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số communications, computer, etc. (% of service exports, bop).",bar,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph showing the percentage of service exports for communications, computer and related services in the Philippines. The label 'country' indicates that it may be part of a larger dataset comparing multiple countries."
calib_092,vinl2vis_22824,calib_092__vinl2vis_22824.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số insurance and financial services (% of service imports, bop).",bar,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph showing the percentage of service imports for insurance and financial services in Singapore. The value axis represents the country's ranking, while the y-axis shows the percentage."
calib_093,vinl2vis_01466,calib_093__vinl2vis_01466.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean health expenditure share of gdp in 2023.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a line plot, not a tick plot."
calib_094,vinl2vis_23944,calib_094__vinl2vis_23944.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số primary income receipts (bop, current us$).",bar,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph showing the primary income receipts of Brunei in current US dollars. The value for Brunei is displayed as approximately $1,000,000,000."
calib_095,vinl2vis_23104,calib_095__vinl2vis_23104.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số foreign direct investment, net outflows (bop, current us$).",bar,yes,no,no,not_applicable,no,missing_transform,low,"The chart is not a bar chart, which was expected. It appears to be an area chart representing net outflows of FDI in Laos."
calib_096,vinl2vis_03076,calib_096__vinl2vis_03076.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean measles immunization in 2024.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a bar plot, not a tick plot as requested. However, it provides the necessary information for assessing measles immunization rates in ASEAN countries."
calib_097,vinl2vis_24104,calib_097__vinl2vis_24104.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số service exports (bop, current us$).",area,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph showing the value of service exports for Laos in current US dollars. The specific values are not displayed, but it indicates that Laos has significant service export figures."
calib_098,vinl2vis_03426,calib_098__vinl2vis_03426.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean domestic credit to private sector in 2024.,unknown,yes,yes,yes,no,yes,none,medium,"The chart is a line plot, not a tick plot as requested."
calib_099,vinl2vis_03644,calib_099__vinl2vis_03644.png,primary_vlm_flagged,explicit,vi,bar,Xếp hạng các nước theo tuổi thọ kỳ vọng của việt nam trong năm 2023.,bar,yes,yes,yes,no,yes,none,high,"The chart displays life expectancy in Vietnam for the year 2023, with bars representing different countries. The vertical axis lists country names while the horizontal axis shows life expectancy values."
calib_100,vinl2vis_05144,calib_100__vinl2vis_05144.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số forest area (sq. km).,bar,yes,yes,yes,not_applicable,yes,none,high,"The chart displays forest area in square kilometers for various countries, using a bar graph format. The fields are clearly labeled and the data is presented with readable labels."
calib_101,vinl2vis_03216,calib_101__vinl2vis_03216.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fixed broadband subscriptions in 2024.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a line plot, not a tick plot as requested."
calib_102,vinl2vis_29064,calib_102__vinl2vis_29064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số electricity production from renewable sources, excluding hydroelectric (kwh).",bar,yes,no,no,not_applicable,no,missing_labels,low,"The chart is not readable as it lacks labels and fields relevant to electricity production from renewable sources, excluding hydroelectric."
calib_103,vinl2vis_03006,calib_103__vinl2vis_03006.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic sanitation services in 2024.,unknown,yes,yes,yes,no,yes,none,medium,"The chart is a line plot, not a tick plot as requested. However, it does provide the necessary information for creating a tick plot."
calib_104,vinl2vis_03724,calib_104__vinl2vis_03724.png,primary_vlm_flagged,explicit,en,bar,Rank countries by vietnam co2 emissions per capita in the latest year.,area,yes,no,yes,not_applicable,yes,none,medium,"The chart displays the CO2 emissions per capita for Vietnam, but it does not rank countries by their latest-year data as requested in the query."
calib_105,vinl2vis_28384,calib_105__vinl2vis_28384.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số economic fitness ranking (1 = high, 149 = low).",bar,yes,yes,yes,not_applicable,yes,none,high,"The chart displays a single bar representing Laos's economic fitness ranking, which is not useful for comparing multiple countries as requested in the query."
calib_106,vinl2vis_03986,calib_106__vinl2vis_03986.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for Dân số in 2024.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a bar plot, not a tick plot as requested."
calib_107,vinl2vis_03146,calib_107__vinl2vis_03146.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean hospital beds in 2023.,unknown,yes,yes,yes,no,yes,none,medium,The chart is a simple line plot showing hospital beds in ASEAN countries for the year 2023.
calib_108,vinl2vis_27264,calib_108__vinl2vis_27264.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net official flows from un agencies, unicef (current us$).",bar,yes,no,no,not_applicable,no,missing_transform,low,"The chart provided is a single bar representing Singapore's net official flows from UN agencies, UNESCO. It does not provide the necessary information to rank countries according to their respective scores on this metric."
calib_109,vinl2vis_02586,calib_109__vinl2vis_02586.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean freshwater withdrawal share in 2022.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a bar plot, not a tick plot."
calib_110,vinl2vis_02936,calib_110__vinl2vis_02936.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic drinking water services in 2024.,unknown,yes,yes,yes,no,yes,none,high,"The chart is a bar plot, not a tick plot as requested."
calib_111,vinl2vis_23544,calib_111__vinl2vis_23544.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số foreign direct investment, net (bop, current us$).",bar,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph representing the FDI Net (USD) for Thailand. The value on the y-axis represents different countries, and the x-axis shows the net foreign direct investment in USD."
calib_112,vinl2vis_00626,calib_112__vinl2vis_00626.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp growth in 2024.,unknown,yes,yes,yes,no,yes,none,medium,The chart is a line plot showing ASEAN GDP growth for various countries in the year 2024.
calib_113,vinl2vis_02866,calib_113__vinl2vis_02866.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean container port traffic in 2022.,unknown,yes,yes,yes,no,yes,none,medium,"The chart is a line plot, not a tick plot as requested."
calib_114,vinl2vis_01834,calib_114__vinl2vis_01834.png,primary_vlm_flagged,explicit,en,bar,Rank countries by asean adult literacy rate in the latest year.,bar,yes,no,yes,not_applicable,no,missing_labels,low,"The chart is a bar graph showing the adult literacy rate in Laos, but it does not provide information on other ASEAN countries or their respective literacy rates. Therefore, it cannot be used to rank countries by adult literacy rate."
calib_115,vinl2vis_03652,calib_115__vinl2vis_03652.png,primary_vlm_flagged,explicit,en,bar,Compare countries by vietnam life expectancy in 2023.,area,yes,no,yes,not_applicable,yes,none,medium,"The chart displays life expectancy by country in Vietnam for the year 2023, but it is not a bar chart as requested. It appears to be an area chart with horizontal lines representing different countries."
calib_116,vinl2vis_28064,calib_116__vinl2vis_28064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số debt service (ppg and imf only, % of exports of goods, services and primary income).",bar,yes,no,no,not_applicable,no,missing_transform,low,The chart is not readable and does not match the expected bar chart family for displaying debt service rankings.
calib_117,vinl2vis_05344,calib_117__vinl2vis_05344.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số crop production index (2014-2016 = 100).,bar,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph representing the crop production index for Myanmar. The value of 'value' on the y-axis and 'country' on the x-axis are not clearly readable, which affects readability."
calib_118,vinl2vis_00346,calib_118__vinl2vis_00346.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fertility rate in 2024.,unknown,yes,yes,yes,no,yes,none,medium,"The chart is a line plot, not a tick plot as requested. However, it does display the ASEAN fertility rate for various countries in 2024."
calib_119,vinl2vis_22584,calib_119__vinl2vis_22584.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số trade in services (% of gdp).,bar,yes,yes,yes,not_applicable,yes,none,high,"The chart displays the percentage of GDP attributed to trade in services for Singapore, as a bar graph. The data is presented clearly and accurately."
calib_120,vinl2vis_00556,calib_120__vinl2vis_00556.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp per capita in 2024.,unknown,yes,yes,yes,no,yes,none,medium,"The chart is a line plot, not a tick plot as requested. However, it does provide the necessary data for creating a tick plot."
calib_121,vinl2vis_29151,calib_121__vinl2vis_29151.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar graph comparing the number of new year's resolutions across various countries. The data appears to be current as it includes values for each country listed.
calib_122,vinl2vis_28950,calib_122__vinl2vis_28950.png,cross_judge_disagreement,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,yes,no,yes,not_applicable,yes,none,medium,"The chart is a line graph showing trends over time for various countries. However, the values on the y-axis are not readable and thus it's unclear what data they represent."
calib_123,vinl2vis_25921,calib_123__vinl2vis_25921.png,cross_judge_disagreement,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số external debt stocks (% of gni) mẫu 20.,line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line graph showing the external debt stocks as a percentage of GNI for various countries over time.
calib_124,vinl2vis_29351,calib_124__vinl2vis_29351.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",area,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph showing the value of 'Hãy so sánh các nước' for various countries. However, there are no values displayed on the y-axis."
calib_125,vinl2vis_26591,calib_125__vinl2vis_26591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,no,yes,not_applicable,yes,none,medium,"The chart is a bar graph comparing the population of various countries. However, it appears to be an error as all values are negative and one country has significantly more than others."
calib_126,vinl2vis_24921,calib_126__vinl2vis_24921.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, austria (current us$) mẫu 20.",unknown,yes,no,yes,not_applicable,yes,none,medium,"The chart is a line plot showing net bilateral aid flows from DAC donors to various countries. The labels for the countries are visible, but some values on the y-axis and x-axis are not readable due to their small size."
calib_127,vinl2vis_31704,calib_127__vinl2vis_31704.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions (total) excluding lulucf (% change from 1990).,bar,yes,no,yes,not_applicable,yes,none,medium,"The chart displays a bar graph showing the total emissions of nitrous oxide (N2O) for various countries. However, it does not include information on LULUCF (% change from 1990), which is required to fulfill the user's query."
calib_128,vinl2vis_28591,calib_128__vinl2vis_28591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,"The chart is a bar graph comparing the values of different countries for 'Hãy so sánh các nước'. The data represents new year statistics, with each country's value displayed on the y-axis and their names listed along the x-axis."
calib_129,vinl2vis_25001,calib_129__vinl2vis_25001.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, canada (current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line graph showing bilateral aid flows from Canada to various countries. The data points are clearly labeled and the trend of each country's aid flow can be easily observed.
calib_130,vinl2vis_32864,calib_130__vinl2vis_32864.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số level of water stress: freshwater withdrawal as a proportion of available freshwater resources.,bar,yes,yes,yes,not_applicable,yes,none,high,"The chart displays a bar graph showing the level of water stress for various countries, with freshwater withdrawal as a proportion of available freshwater resources."
calib_131,vinl2vis_24801,calib_131__vinl2vis_24801.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số stocks traded, total value (% of gdp) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,The chart is a line graph showing the total value of stocks traded as a percentage of GDP for various countries over time.
calib_132,vinl2vis_31384,calib_132__vinl2vis_31384.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions from building (energy) (mt co2e).,bar,yes,no,yes,not_applicable,unclear,missing_labels,medium,"The chart is a bar graph showing nitrous oxide (N2O) emissions from building in various countries. However, the labels are not readable and thus it's unclear what specific data points they represent."
calib_133,vinl2vis_32984,calib_133__vinl2vis_32984.png,cross_judge_disagreement,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số renewable internal freshwater resources, total (billion cubic meters).",bar,yes,yes,yes,not_applicable,yes,none,high,The chart displays a bar graph ranking countries based on their renewable internal freshwater resources in billion cubic meters.
calib_134,vinl2vis_28591,calib_134__vinl2vis_28591.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,"The chart is a bar graph comparing the values of different countries for 'Hãy so sánh các nước'. The data represents new year statistics, with each country's value displayed on the y-axis and their names listed along the x-axis."
calib_135,vinl2vis_03166,calib_135__vinl2vis_03166.png,deterministic_failure,explicit,en,area,Use an area chart to show changes in asean fixed broadband subscriptions over time.,area,yes,yes,yes,yes,yes,none,high,The chart is a clear and readable area chart showing the growth of fixed broadband subscriptions in ASEAN countries over time.
calib_136,vinl2vis_31584,calib_136__vinl2vis_31584.png,deterministic_failure,underspecified,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar graph showing N2O emissions from power in various countries. The bars are clearly labeled and the values on the y-axis indicate emission levels.
calib_137,vinl2vis_33464,calib_137__vinl2vis_33464.png,deterministic_failure,underspecified,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,"The chart is a bar graph showing the value of various countries' bank liquid reserves. The bars are clearly labeled and readable, with each country's name on the y-axis."
calib_138,vinl2vis_05478,calib_138__vinl2vis_05478.png,deterministic_failure,explicit,en,line,"Show surface area (sq. km) for ASEAN countries, variant 17.",line,yes,yes,yes,no,yes,none,high,"The chart displays the surface area of ASEAN countries over time, with a focus on variant 17. The data is presented in square kilometers and shows an overall stable trend for most countries."
calib_139,vinl2vis_02952,calib_139__vinl2vis_02952.png,deterministic_failure,explicit,,bar,,bar,yes,yes,yes,no,yes,none,high,The chart is a bar graph showing the percentage of basic sanitation services in various ASEAN countries for the year 2024.
calib_140,vinl2vis_30304,calib_140__vinl2vis_30304.png,deterministic_failure,underspecified,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar graph showing methane emissions from various countries.
calib_141,vinl2vis_05403,calib_141__vinl2vis_05403.png,deterministic_failure,explicit,en,line,"Show food production index (2014-2016 = 100) for ASEAN countries, variant 22.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing the food production index for various ASEAN countries from 1965 to 2020. The y-axis represents value, and the x-axis shows years."
calib_142,vinl2vis_22881,calib_142__vinl2vis_22881.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số goods imports (bop, current us$) mẫu 20.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing the goods imports (BOP, current US$) for various countries over time. The data spans from 1975 to 2020 and includes multiple lines representing different countries."
calib_143,vinl2vis_05893,calib_143__vinl2vis_05893.png,deterministic_failure,explicit,en,line,"Show barro-lee: percentage of female population age 25+ with no education for ASEAN countries, variant 32.",area,yes,yes,yes,no,yes,none,high,The chart is a line graph showing the percentage of female population age 25+ with no education for various ASEAN countries over time.
calib_144,vinl2vis_25161,calib_144__vinl2vis_25161.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, germany (current us$) mẫu 20.",line,yes,yes,yes,not_applicable,yes,none,high,"The chart is a line graph showing net bilateral aid flows from DAC donors, Germany to various countries. The data appears accurate and the labels are readable."
calib_145,vinl2vis_25322,calib_145__vinl2vis_25322.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, france (current us$) ở các quốc gia, biến thể 21.",unknown,yes,yes,yes,no,yes,none,high,"This chart is a bar graph showing net bilateral aid flows from DAC donors, France (current US$) to various countries. The bars represent different years and the values are in millions of dollars."
calib_146,vinl2vis_00435,calib_146__vinl2vis_00435.png,deterministic_failure,explicit,en,point,Create a point chart for asean gdp current usd by year.,unknown,yes,yes,yes,no,yes,none,high,The chart is a point plot showing ASEAN GDP Current USD by Year.
calib_147,vinl2vis_04125,calib_147__vinl2vis_04125.png,deterministic_failure,explicit,en,bubble_chart,"Create a bubble chart using Tỷ lệ nhập học tiểu học, Tỷ lệ nhập học trung học, and Tỷ lệ nhập học đại học.",bubble_chart,yes,yes,yes,not_applicable,yes,none,high,"The chart is a bubble chart using Tỷ lệ nhập học tiểu học, Tỷ lệ nhập học trung học, and Tỷ lệ nhập học đại học as the fields."
calib_148,vinl2vis_05363,calib_148__vinl2vis_05363.png,deterministic_failure,explicit,en,line,"Show crop production index (2014-2016 = 100) for ASEAN countries, variant 22.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing crop production index for various ASEAN countries over time, with the years ranging from 1965 to 2020."
calib_149,vinl2vis_24401,calib_149__vinl2vis_24401.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số portfolio equity, net inflows (bop, current us$) mẫu 20.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing the net inflows of portfolio equity for various countries over time. The data appears to be accurate and relevant, with clear labels on both axes."
calib_150,vinl2vis_24161,calib_150__vinl2vis_24161.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số charges for the use of intellectual property, receipts (bop, current us$) mẫu 20.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing the value of charges for intellectual property receipts over time, with different countries represented by various colored lines. The data spans from 1980 to around 2020."
calib_151,vinl2vis_05793,calib_151__vinl2vis_05793.png,deterministic_failure,explicit,en,line,"Show barro-lee: percentage of female population age 25-29 with no education for ASEAN countries, variant 12.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing the percentage of female population age 25-29 with no education for ASEAN countries over time. The data spans from 1965 to 2010, and it includes various Southeast Asian countries such as Brunei, Cambodia, Indonesia, etc."
calib_152,vinl2vis_28550,calib_152__vinl2vis_28550.png,deterministic_failure,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing trends over time for various countries, with each country represented by a different colored line. The data appears to be related to some form of value or metric increasing over the years."
calib_153,vinl2vis_28911,calib_153__vinl2vis_28911.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar graph showing the comparison of various countries based on their hay production in metric tons for the most recent year.
calib_154,vinl2vis_24162,calib_154__vinl2vis_24162.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số charges for the use of intellectual property, receipts (bop, current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,no,yes,none,high,"The chart is a bar graph showing the charges for the use of intellectual property, receipts (bop, current us$) in various countries. The bars are clearly labeled with country names and corresponding values."
calib_155,vinl2vis_03222,calib_155__vinl2vis_03222.png,deterministic_failure,explicit,vi,bar,So sánh máy chủ internet an toàn các nước asean giữa các nước trong năm 2024.,bar,yes,yes,yes,not_applicable,yes,none,high,"The chart displays the number of secure internet servers in various ASEAN countries for a forecasted year, with Singapore having significantly more than others."
calib_156,vinl2vis_25482,calib_156__vinl2vis_25482.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, italy (current us$) ở các quốc gia, biến thể 21.",bar,yes,yes,yes,no,yes,none,high,"This chart is a bar graph showing net bilateral aid flows from DAC donors, Italy (current US$) to various countries. The bars represent different countries and their respective values of aid flow."
calib_157,vinl2vis_32704,calib_157__vinl2vis_32704.png,deterministic_failure,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số water productivity, total (constant 2015 us$ gdp per cubic meter of total freshwater withdrawal).",bar,yes,yes,yes,no,yes,none,high,"The chart displays the water productivity of various countries in terms of GDP per cubic meter. The bars represent different countries, and their heights indicate the value for each country."
calib_158,vinl2vis_03993,calib_158__vinl2vis_03993.png,deterministic_failure,explicit,,bar,,bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar graph showing life expectancy by country for the year 2023.
calib_159,vinl2vis_22761,calib_159__vinl2vis_22761.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số primary income payments (bop, current us$) mẫu 20.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing the primary income payments (BOP, current US$) for various countries over time. The data appears to be accurate and relevant."
calib_160,vinl2vis_23436,calib_160__vinl2vis_23436.png,deterministic_failure,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net trade in goods and services (bop, current us$) mẫu 15.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing the net trade in goods and services for various countries over time. The data appears to be accurate, with clear labels on both axes."
calib_161,vinl2vis_24784,calib_161__vinl2vis_24784.png,deterministic_failure,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số stocks traded, total value (% of gdp).",bar,yes,no,yes,not_applicable,yes,none,medium,"The chart displays the total value of stocks traded by country, but does not specify a percentage or GDP context."
calib_162,vinl2vis_30311,calib_162__vinl2vis_30311.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,yes,yes,yes,not_applicable,yes,none,high,The chart is a bar graph comparing the values of different countries for 'Hày so sánh các nước' using data from the most recent year.
calib_163,vinl2vis_22875,calib_163__vinl2vis_22875__placeholder.png,deterministic_failure,unanswerable,vi,none,"Không có dữ liệu cấp huyện cho chỉ số goods imports (bop, current us$), biến thể 14.",unknown,yes,unclear,no,not_applicable,no,empty_or_broken,low,No rendered chart is available for the query.
calib_164,vinl2vis_28390,calib_164__vinl2vis_28390.png,deterministic_failure,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing trends over time for various countries, with each country represented by different colored lines. The data appears to be related to some form of measurement or value that has been tracked from the year 1996 up until at least 2014."
calib_165,vinl2vis_24997,calib_165__vinl2vis_24997.png,deterministic_failure,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, canada (current us$) ở các quốc gia, biến thể 16.",bar,yes,yes,yes,no,yes,none,high,"The chart is a bar graph showing net bilateral aid flows from DAC donors, Canada (current US$) to various countries. The bars are clearly labeled with country names and values for each category."
calib_166,vinl2vis_04756,calib_166__vinl2vis_04756.png,deterministic_failure,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (% of fertilizer production) mẫu 15.,area,yes,yes,yes,no,yes,none,high,"The chart is a line graph showing fertilizer consumption as a percentage of production for various countries over time. The data points are connected by lines, making it easy to follow trends and changes in the values."
calib_167,vinl2vis_31704,calib_167__vinl2vis_31704.png,deterministic_failure,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions (total) excluding lulucf (% change from 1990).,bar,yes,no,yes,not_applicable,yes,none,medium,"The chart displays a bar graph showing the total emissions of nitrous oxide (N2O) for various countries. However, it does not include information on LULUCF (% change from 1990), which is required to fulfill the user's query."
